Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A01,NIPT017,SNP1-FAM,57.4752388000488,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1149.50476074219,,,62.0914039611816,52.8771171569824,12542,598,11944,31,567,787,11157,0,,,,,,,,2653.61108398438,,,SNP1-VIC,0.724352597494504,,,0.800749001772114,0.647956193216894,42.007220480718,,,44.5765556826801,39.4378852787559,7274.65551798639,1161.17608973202,1452.66554102337,,,,,59.8281593322754,55.127010345459,,,,,,,0.763330185708326,0.685375009280682,,,43.3181001017201,40.6963408597159
A01,NIPT017,SNP1-VIC,79.3470458984375,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,1586.94091796875,,,84.7983245849609,73.9209060668945,12542,818,11724,31,567,787,11157,0,,,,,,,,,,,,,,,,,,,,,,3185.30578702819,1087.96605450446,1224.7563512039,,,,,82.1251525878906,76.5754776000977,,,,,,,,,,,,
A02,NIPT017,SNP12-FAM,147.353897094727,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,2947.07788085938,,,154.382125854492,140.367401123047,14449,1701,12748,2,1699,2,12746,0.141146383397996,,,,,,,,3075.89501953125,,,SNP12-VIC,452.374659944266,,,918.019900331472,0,99.7794318720585,,,100.005969674082,99.5528940700348,8225.7084139959,1586.76253990937,2368.3285259168,,,,,150.934478759766,143.784164428711,,,,,,,684.061979923641,220.687339964891,,,99.8921484461209,99.6667152979961
A02,NIPT017,SNP12-VIC,0.325734198093414,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,6.51468372344971,,,0.768144249916077,0.0982808023691177,14449,4,14445,2,1699,2,12746,0.141146383397996,,,,,,,,,,,,,,,,,,,,,,6156.08459472656,1910.47507035205,1911.65040692188,,,,,0.520322024822235,0.187041848897934,,,,,,,,,,,,
A03,NIPT017,SNP22-FAM,100.756309509277,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,2015.12622070313,,,106.994834899902,94.5506973266602,12281,1008,11273,60,948,673,10600,0,,,,,,,,,,,SNP22-VIC,1.39163706728322,,,1.52407069394108,1.25920344062536,58.187635838244,,,60.502938231249,55.872333445239,9551.049134754,1561.50103665016,2217.26721879239,,,,,103.935096740723,97.5860900878906,,,,,,,1.45920483682412,1.32406929774232,,,59.3689054482066,57.0063662282814
A03,NIPT017,SNP22-VIC,72.4012832641602,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,1448.02563476563,,,77.6552658081055,67.1706619262695,12281,733,11548,60,948,673,10600,0,,,,,,,,,,,,,,,,,,,,,,3342.61483352474,1125.2499350854,1257.59489645305,,,,,75.0789489746094,69.7296905517578,,,,,,,,,,,,
A04,NIPT017,SNP31-FAM,151.337310791016,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,3026.74609375,,,159.107360839844,143.618225097656,12170,1469,10701,8,1461,61,10640,0,,,,,,,,,,,SNP31-VIC,22.624154741446,,,28.1164623460105,17.1318471368816,95.7670443199155,,,96.7511512615588,94.7829373782722,5716.75171795891,820.836666988754,1411.80619943536,,,,,155.295196533203,147.392684936523,,,,,,,25.4084331089275,19.8398763739646,,,96.2659289174622,95.2681597223688
A04,NIPT017,SNP31-VIC,6.6891918182373,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,133.783843994141,,,8.40240287780762,5.22760581970215,12170,69,12101,8,1461,61,10640,0,,,,,,,,,,,,,,,,,,,,,,4089.98642365829,1484.06345105595,1498.83819921614,,,,,7.5260763168335,5.91712236404419,,,,,,,,,,,,
A05,NIPT017,SNP39-FAM,12.8368530273438,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,256.737060546875,,,14.7796192169189,10.8972883224487,15481,168,15313,17,151,1942,13371,0,,,,,,,,,,,SNP39-VIC,0.0806481098824218,,,0.0933565164300941,0.0679397033347496,7.46293905896866,,,8.55117359194101,6.37470452599631,7753.71517217727,190.660909774754,272.735266475458,,,,,13.8276596069336,11.8468799591064,,,,,,,0.0871319809444022,0.0741642388204414,,,8.0181599177379,6.90771820019942
A05,NIPT017,SNP39-VIC,159.171157836914,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,3183.42309570313,,,166.246368408203,152.138229370117,15481,1959,13522,17,151,1942,13371,0,,,,,,,,,,,,,,,,,,,,,,3232.58742876428,933.977434830594,1224.8486303681,,,,,162.775634765625,155.577682495117,,,,,,,,,,,,
A06,NIPT017,SNP51-FAM,0,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.275895684957504,0,12777,0,12777,0,0,2003,10774,0,,,,,,,,,,,SNP51-VIC,,,,,,,,,,,0,2544.95799382558,2544.95799382556,,,,,0.126060456037521,0,,,,,,,,,,,,
A06,NIPT017,SNP51-VIC,200.601013183594,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,4012.02026367188,,,209.429840087891,191.837936401367,12777,2003,10774,0,0,2003,10774,0,,,,,,,,,,,,,,,,,,,,,,3826.14782105406,1612.94480890614,1959.89993400063,,,,,205.097229003906,196.121887207031,,,,,,,,,,,,
A07,NIPT017,EIF2C1-FAM,6.09715175628662,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,121.94303894043,,,7.56875991821289,4.83085966110229,14896,77,14819,0,77,54,14765,0,,,,,,,,0,,,RNaseP-VIC,1.42703111351281,,,1.92616400538513,0.927898221640494,58.7973967687365,,,67.2709488336386,50.3238447038344,7767.06168514103,-1274.33449487682,-1227.59795447259,,,,,6.81743383407593,5.42975664138794,,,,,,,1.679933645668,1.17412858135762,,,63.0908080194436,54.5039855180294
A07,NIPT017,RNaseP-VIC,4.27261304855347,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,85.452262878418,,,5.52084732055664,3.22905921936035,14896,54,14842,0,77,54,14765,0,,,,,,,,,,,,,,,,,,,,,,8663.83025896991,5485.54415405422,5497.06586791465,,,,,4.87947416305542,3.71851325035095,,,,,,,,,,,,
B01,NIPT017,SNP2-FAM,9.09519100189209,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,181.903823852539,,,10.8703441619873,7.32271146774292,13115,101,13014,10,91,1486,11528,0,,,,,,,,,,,SNP2-VIC,0.0638312125599814,,,0.0766939571345982,0.0509684679853646,6.00012594163122,,,7.13667500673094,4.8635768765315,9768.41559019183,689.018877666374,758.940270572592,,,,,10.0005464553833,8.19053077697754,,,,,,,0.0703938294106639,0.057268595709299,,,6.57999721272602,5.42025467053642
B01,NIPT017,SNP2-VIC,142.488143920898,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,2849.76293945313,,,149.735366821289,135.285293579102,13115,1496,11619,10,91,1486,11528,0,,,,,,,,,,,,,,,,,,,,,,4119.65924920883,972.586614208056,1331.56645881051,,,,,146.180130004883,138.807723999023,,,,,,,,,,,,
B02,NIPT017,SNP13-FAM,133.302230834961,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,2666.04467773438,,,139.911911010742,126.729469299316,14684,1573,13111,138,1435,1183,11928,0,,,,,,,,,,,SNP13-VIC,1.2019558261272,,,1.2899138915871,1.1139977606673,54.5858282834493,,,56.3999167593644,52.7717398075342,9952.13406843512,3150.83252990318,3879.41107254215,,,,,136.669876098633,129.944183349609,,,,,,,1.24683208803369,1.15707956422072,,,55.511377397576,53.6602791693227
B02,NIPT017,SNP13-VIC,110.904434204102,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,2218.08862304688,,,116.902641296387,104.936660766602,14684,1321,13363,138,1435,1183,11928,0,,,,,,,,,,,,,,,,,,,,,,4871.89963602532,1589.62895885817,1884.90814467524,,,,,113.960922241211,107.85587310791,,,,,,,,,,,,
B03,NIPT017,SNP23-FAM,169.548004150391,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,3390.9599609375,,,177.096389770508,162.047729492188,14559,1954,12605,0,1954,0,12605,0,,,,,,,,2826.203125,,,SNP23-VIC,,,,,,100,,,100.07140248984,99.9285975101605,8858.0064082541,1114.89280964156,2154.11555651215,,,,,173.393173217773,165.715362548828,,,,,,,,,,,100.032625015364,99.9673749846359
B03,NIPT017,SNP23-VIC,0,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,0,,,0.242122992873192,0,14559,0,14559,0,1954,0,12605,0,,,,,,,,1471.62158203125,,,,,,,,,,,,,,0,965.248460995118,965.248460995118,,,,,0.110630124807358,0,,,,,,,,,,,,
B04,NIPT017,SNP32-FAM,173.731597900391,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,3474.6318359375,,,181.732452392578,165.784790039063,13308,1827,11481,20,1807,104,11377,0.307839320938939,,,,,,,,,,,SNP32-VIC,15.7745734228893,,,18.6439632878271,12.9051835579515,94.0385965425775,,,95.0583298156867,93.0188632694683,9511.82472173047,1071.2921328658,2230.05776555709,,,,,177.806884765625,169.67041015625,,,,,,,17.2385463792577,14.310600466521,,,94.5588681002291,93.5183249849259
B04,NIPT017,SNP32-VIC,11.0133943557739,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,220.267883300781,,,12.9535026550293,9.0764799118042,13308,124,13184,20,1807,104,11377,0.307839320938939,,,,,,,,,,,,,,,,,,,,,,3823.2240472609,1054.54184249304,1080.33960274185,,,,,12.0028457641602,10.0247735977173,,,,,,,,,,,,
B05,NIPT017,SNP42-FAM,87.1914672851563,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1743.82934570313,,,92.2428741455078,82.1616516113281,16099,1150,14949,60,1090,1072,13877,0,,,,,,,,,,,SNP42-VIC,1.01650505652641,,,1.09994074362294,0.933069369429884,50.4092490736137,,,52.4611350154735,48.3573631317538,3815.76566135572,388.905793822359,633.696703050472,,,,,89.7660064697266,84.6225509643555,,,,,,,1.0590740730307,0.97393604002213,,,51.4561244522857,49.3623736949416
B05,NIPT017,SNP42-VIC,85.7757339477539,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,1715.5146484375,,,90.7843627929688,80.7883605957031,16099,1132,14967,60,1090,1072,13877,0,,,,,,,,,,,,,,,,,,,,,,3962.20359710586,1358.24695313169,1541.34397288314,,,,,88.3284912109375,83.228515625,,,,,,,,,,,,
B06,NIPT017,SNP52-FAM,130.657699584961,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,2613.15405273438,,,137.688537597656,123.668601989746,12710,1336,11374,0,1336,2,11372,0,,,,,,,,,,,SNP52-VIC,705.724687772621,,,1783.34897744513,0,99.8585021837638,,,100.07426015338,99.6427442141473,9172.81094817201,657.156520755634,1552.27173043527,,,,,134.239608764648,127.086639404297,,,,,,,1231.37145056533,180.077924979913,,,99.963745244228,99.7532591232997
B06,NIPT017,SNP52-VIC,0.185139760375023,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,3.7027952671051,,,0.593105435371399,0.0280467998236418,12710,2,12708,0,1336,2,11372,0,,,,,,,,,,,,,,,,,,,,,,3175.00915527344,1187.67815444077,1187.99087371706,,,,,0.35595703125,0.0803470760583878,,,,,,,,,,,,
B07,NIPT017,RPP30-FAM,5.15691566467285,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,103.138313293457,,,6.54314661026001,3.9826717376709,14404,63,14341,0,63,49,14292,0,,,,,,,,,,,TERT-VIC,1.28634145146238,,,1.76924856757969,0.803434335345073,56.2620010514885,,,65.5000747974104,47.0239273055666,12289.1304563492,-46.4087969765751,7.54420031303344,,,,,5.8329176902771,4.53549671173096,,,,,,,1.53097857514708,1.04170432777769,,,60.9419399344774,51.5820621684996
B07,NIPT017,TERT-VIC,4.00897884368896,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,80.1795806884766,,,5.24371194839478,2.98580050468445,14404,49,14355,0,63,49,14292,0,,,,,,,,,,,,,,,,,,,,,,8167.34050143495,3908.5611577793,3923.04881314164,,,,,4.60806179046631,3.46442890167236,,,,,,,,,,,,
C01,NIPT017,SNP3-FAM,8.34996700286865,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,166.99934387207,,,10.1429233551025,6.78331422805786,13574,96,13478,18,78,2316,11162,0.157387826888517,,,,,,,,,,,SNP3-VIC,0.0376169783270318,,,0.0453373770618848,0.0298965795921788,3.6253240948006,,,4.34240076323562,2.90824742636558,6099.73216501872,319.71574653672,360.594012057146,,,,,9.23068523406982,7.52756261825562,,,,,,,0.041531751092698,0.0337022055613656,,,3.98893124889892,3.26171694070228
C01,NIPT017,SNP3-VIC,221.973358154297,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,4439.46728515625,,,231.026931762695,212.988922119141,13574,2334,11240,18,78,2316,11162,0.157387826888517,,,,,,,,1549.03588867188,,,,,,,,,,,,,,3384.61983884208,975.931499391603,1390.09671114035,,,,,226.583831787109,217.380889892578,,,,,,,,,,,,
