Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A01,NIPT001,NIPT1_2FAM,9.72403907775879,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,194.480773925781,,,11.5344476699829,7.91641187667847,13485,111,13374,0,111,175,13199,0,,,,,,,,,,,NIPT1_2VIC,0.63276895411417,,,0.783258423285343,0.482279484942998,38.7543474855858,,,44.3992525486764,33.1094424224952,3871.18028795397,584.578961896775,611.632187495016,,,,,10.6473684310913,8.80143356323242,,,,,,,0.70954923422372,0.555988674004621,,,41.6343987896603,35.8742961815113
A01,NIPT001,NIPT1_2VIC,15.3674402236938,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,307.348815917969,,,17.6465339660645,13.092752456665,13485,175,13310,0,111,175,13199,0,,,,,,,,,,,,,,,,,,,,,,2095.48955287388,1142.0932674921,1154.46585554859,,,,,16.529691696167,14.206335067749,,,,,,,,,,,,
B01,NIPT001,NIPT1_2FAM,8.14230346679688,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,162.846069335938,,,9.92034435272217,6.59197616577148,13484,93,13391,1,92,153,13238,0,,,,,,,,,,,NIPT1_2VIC,0.602521184652485,,,0.758153674288719,0.446888695016252,37.5983288347695,,,43.6586090569074,31.5380486126317,3953.97757581485,580.687848382619,603.953640777397,,,,,9.01529407501221,7.32799053192139,,,,,,,0.681608417789348,0.523433951515622,,,40.6779608314252,34.5186968381138
B01,NIPT001,NIPT1_2VIC,13.5137214660645,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,270.2744140625,,,15.6500463485718,11.3812694549561,13484,154,13330,1,92,153,13238,0,,,,,,,,,,,,,,,,,,,,,,2106.38467526126,1147.04305806829,1157.99964432219,,,,,14.6031980514526,12.4252519607544,,,,,,,,,,,,
C01,NIPT001,NIPT1_2FAM,10.9843883514404,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,219.687774658203,,,12.8814830780029,9.0903491973877,13881,129,13752,3,126,159,13593,0.129354727140594,,,,,,,,,,,NIPT1_2VIC,0.795341980798214,,,0.979294853979142,0.611389107617287,44.3003054183918,,,50.0073623263083,38.5932485104753,3818.72294013445,579.779068294967,609.879476008194,,,,,11.9519109725952,10.0176601409912,,,,,,,0.889195426281957,0.701488535314471,,,47.2120672469388,41.3885435898449
C01,NIPT001,NIPT1_2VIC,13.8108997344971,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,276.217987060547,,,15.9396076202393,11.6860380172729,13881,162,13719,3,126,159,13593,0.129354727140594,,,,,,,,,,,,,,,,,,,,,,2109.50206539955,1147.75538673181,1158.97957533092,,,,,14.8964939117432,12.7263069152832,,,,,,,,,,,,
D01,NIPT001,NIPT1_2FAM,9.86490058898926,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,197.298004150391,,,11.6933307647705,8.03930759429932,13413,112,13301,0,112,156,13145,0,,,,,,,,,,,NIPT1_2VIC,0.716762266399662,,,0.890754322286237,0.542770210513086,41.7508166639073,,,47.6543103279516,35.8473229998629,3793.00220489502,578.992322843314,605.829652806024,,,,,10.7974185943604,8.93312168121338,,,,,,,0.805533686237282,0.627990846562042,,,44.7628019634042,38.7388313644103
D01,NIPT001,NIPT1_2VIC,13.7631416320801,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,275.262817382813,,,15.9249286651611,11.605320930481,13413,156,13257,0,112,156,13145,0,,,,,,,,,,,,,,,,,,,,,,2116.26264523237,1148.87557180692,1160.12677462914,,,,,14.8655986785889,12.6617183685303,,,,,,,,,,,,
E01,NIPT001,NIPT1_2FAM,9.52893543243408,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,190.578704833984,,,11.3110437393188,7.74952173233032,13636,110,13526,2,108,137,13389,0.0772128366737587,,,,,,,,,,,NIPT1_2VIC,0.79051942813805,,,0.988246621373046,0.592792234903054,44.1502848679004,,,50.3177730517777,37.9827966840231,3888.49580522017,580.736834194257,607.420134781885,,,,,10.437837600708,8.62073516845703,,,,,,,0.891400605818676,0.689638250457424,,,47.2969611603284,41.0036085754724
E01,NIPT001,NIPT1_2VIC,12.0540180206299,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,241.080352783203,,,14.0596561431885,10.051794052124,13636,139,13497,2,108,137,13389,0.0772128366737587,,,,,,,,,,,,,,,,,,,,,,2127.23538669065,1154.71891529733,1164.63236422103,,,,,13.0768756866455,11.0320491790771,,,,,,,,,,,,
