Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A01,NIPT017,NIPT017_P3_FAM,12.156795501709,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,243.13591003418,,,14.2730398178101,10.0443515777588,12354,127,12227,2,125,126,12101,0.0665156684497578,,,,,,,,,,,NIPT017_P3_VIC,0.992147006188639,,,1.23570237915109,0.748591633226189,49.8029012470725,,,55.939884647606,43.665917846539,7514.47365588091,1084.43437643964,1150.5356382568,,,,,13.2360363006592,11.0785436630249,,,,,,,1.11640986937135,0.86788414300593,,,52.9340131555444,46.6717893386006
A01,NIPT017,NIPT017_P3_VIC,12.2530183792114,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,245.060363769531,,,14.3776721954346,10.132194519043,12354,128,12226,2,125,126,12101,0.0665156684497578,,,,,,,,,,,,,,,,,,,,,,4460.59712982178,1089.82562792525,1124.75024766322,,,,,13.3365459442139,11.1704874038696,,,,,,,,,,,,
A02,NIPT017,NIPT017_P3_FAM,14.9881744384766,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,299.763488769531,,,17.2046356201172,12.77587890625,13903,176,13727,4,172,155,13572,0.172270104414932,,,,,,,,,,,NIPT017_P3_VIC,1.10760208233905,,,1.3451276658683,0.870076498809794,52.5527134187406,,,57.8999962509846,47.2054305864965,7428.83215886896,1075.26953136116,1155.70015945879,,,,,16.1184997558594,13.8589324951172,,,,,,,1.2287885105337,0.9864156541444,,,55.2809168289067,49.8245100085744
A02,NIPT017,NIPT017_P3_VIC,13.5320930480957,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,270.641845703125,,,15.6373901367188,11.4305572509766,13903,159,13744,4,172,155,13572,0.172270104414932,,,,,,,,,,,,,,,,,,,,,,4416.58656858048,1084.26722142638,1122.37689388539,,,,,14.6057529449463,12.4594106674194,,,,,,,,,,,,
A03,NIPT017,NIPT017_P3_FAM,12.7257804870605,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,254.515609741211,,,14.7244873046875,10.7304630279541,14500,156,14344,3,153,157,14187,0.106035626039224,,,,,,,,,,,NIPT017_P3_VIC,0.974864342904609,,,1.18985723680573,0.759871449003486,49.3636105389796,,,54.8761228014256,43.8510982765335,7437.96587665264,1072.53372759162,1141.0169976091,,,,,13.7451038360596,11.7073383331299,,,,,,,1.08455451474681,0.865174171062403,,,52.1761147402955,46.5511063376636
A03,NIPT017,NIPT017_P3_VIC,13.0538988113403,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,261.077972412109,,,15.0783729553223,11.0329027175903,14500,160,14340,3,153,157,14187,0.106035626039224,,,,,,,,,,,,,,,,,,,,,,4404.72083282471,1080.19689734976,1116.88129939638,,,,,14.0863590240479,12.0223445892334,,,,,,,,,,,,
B01,NIPT017,NIPT017_P3_FAM,13.1037063598633,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,262.074127197266,,,15.349817276001,10.8618745803833,11827,131,11696,1,130,140,11556,0,,,,,,,,,,,NIPT017_P3_VIC,0.928681568847869,,,1.14956597760279,0.707797160092945,48.1511092265289,,,54.0891612969587,42.2130571560992,7414.97708059995,1080.802754273,1150.96229065152,,,,,14.2491455078125,11.9593801498413,,,,,,,1.0413776224377,0.815985515258037,,,51.1807256585825,45.1214927944753
B01,NIPT017,NIPT017_P3_VIC,14.1100101470947,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,282.2001953125,,,16.4413566589355,11.7832765579224,11827,141,11686,1,130,140,11556,0,,,,,,,,,,,,,,,,,,,,,,4354.37230233267,1082.51350713858,1121.52019438998,,,,,15.2988958358765,12.9223260879517,,,,,,,,,,,,
B02,NIPT017,NIPT017_P3_FAM,15.2370920181274,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,304.741851806641,,,17.4000282287598,13.0781259536743,14843,191,14652,2,189,173,14479,0,,,,,,,,,,,NIPT017_P3_VIC,1.09202301817691,,,1.31599610666887,0.868049929684944,52.1993787204383,,,57.3169384637091,47.0818189771674,7466.8989449546,1084.32734442734,1166.45839446443,,,,,16.3401336669922,14.1350831985474,,,,,,,1.20629492224957,0.977751114104245,,,54.8103767649205,49.588380675956
B02,NIPT017,NIPT017_P3_VIC,13.9530868530273,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,279.061737060547,,,16.0222339630127,11.8875703811646,14843,175,14668,2,189,173,14479,0,,,,,,,,,,,,,,,,,,,,,,4446.36852539063,1089.31020958794,1128.89016008753,,,,,15.0083198547363,12.8987989425659,,,,,,,,,,,,
B03,NIPT017,NIPT017_P3_FAM,10.6669368743896,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,213.338745117188,,,12.7491292953491,8.58842372894287,11190,101,11089,3,98,130,10959,0.193201493092804,,,,,,,,,,,NIPT017_P3_VIC,0.758303900293333,,,0.954469676360196,0.56213812422647,43.1270100786802,,,49.4720646527486,36.7819555046118,7557.47674137531,1125.09317361435,1183.15132735374,,,,,11.7288188934326,9.60601139068604,,,,,,,0.858388392207917,0.658219408378748,,,46.3642799834953,39.8897401738651
B03,NIPT017,NIPT017_P3_VIC,14.0668363571167,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,281.336730957031,,,16.4599914550781,11.6785383224487,11190,133,11057,3,98,130,10959,0.193201493092804,,,,,,,,,,,,,,,,,,,,,,4474.81983156133,1098.57693093662,1138.70564459015,,,,,15.2872247695923,12.847710609436,,,,,,,,,,,,
C01,NIPT017,NIPT017_P3_FAM,12.6313276290894,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,252.626556396484,,,14.6545095443726,10.6116199493408,14046,150,13896,6,144,153,13743,0.3683313569281,,,,,,,,,,,NIPT017_P3_VIC,0.943091219100462,,,1.15349204487524,0.732690393325689,48.535612215728,,,54.1082531609209,42.9629712705351,7380.76857096354,1099.80161692126,1166.87729989907,,,,,13.6631288528442,11.6004314422607,,,,,,,1.05043849114502,0.835743947055908,,,51.3787940395037,45.6924303919523
C01,NIPT017,NIPT017_P3_VIC,13.3935375213623,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,267.870758056641,,,15.4772596359253,11.3135004043579,14046,159,13887,6,144,153,13743,0.3683313569281,,,,,,,,,,,,,,,,,,,,,,4399.24893437991,1093.14732229755,1130.57222307508,,,,,14.4561996459961,12.3318347930908,,,,,,,,,,,,
C02,NIPT017,NIPT017_P3_FAM,12.4583292007446,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,249.166580200195,,,14.4537782669067,10.4662599563599,14240,150,14090,2,148,174,13916,0.0123487292365692,,,,,,,,,,,NIPT017_P3_VIC,0.85148749695362,,,1.03694485231182,0.666030141595426,45.9893733203509,,,51.3994384716023,40.5793081690994,7383.08379231771,1097.73388434492,1163.94192410587,,,,,13.4759922027588,11.4415454864502,,,,,,,0.946108511115503,0.756866482791737,,,48.7496081479454,43.2291384927563
C02,NIPT017,NIPT017_P3_VIC,14.6312532424927,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,292.625061035156,,,16.794885635376,12.4715929031372,14240,176,14064,2,148,174,13916,0.0123487292365692,,,,,,,,,,,,,,,,,,,,,,4385.18140203303,1082.40219974192,1123.2230662871,,,,,15.7346496582031,13.5288906097412,,,,,,,,,,,,
C03,NIPT017,NIPT017_P3_FAM,13.0882949829102,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,261.765899658203,,,15.1708850860596,11.0093841552734,13739,152,13587,2,150,160,13427,0.0182013788380164,,,,,,,,,,,NIPT017_P3_VIC,0.93792690946982,,,1.14552028856475,0.730333530374888,48.3984666752173,,,53.9260934484593,42.8708399019754,7589.81195068359,1126.93593515149,1198.4372929185,,,,,14.1503801345825,12.0271673202515,,,,,,,1.04384177362589,0.832012045313748,,,51.2186810835278,45.5782522669069
C03,NIPT017,NIPT017_P3_VIC,13.954493522644,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,279.089874267578,,,16.105354309082,11.8075580596924,13739,162,13577,2,150,160,13427,0.0182013788380164,,,,,,,,,,,,,,,,,,,,,,4455.37385088132,1098.05666130422,1137.64363158673,,,,,15.0513792037964,12.8586292266846,,,,,,,,,,,,
D01,NIPT017,NIPT017_P3_FAM,12.5661106109619,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,251.322204589844,,,14.5525045394897,10.5830669403076,14495,154,14341,5,149,150,14191,0.278023885543939,,,,,,,,,,,NIPT017_P3_VIC,0.993513764250092,,,1.21507075773897,0.771956770761213,49.8373165045001,,,55.4123436449713,44.2622893640289,7433.50542499493,1122.65482470717,1189.7035306364,,,,,13.579158782959,11.5539360046387,,,,,,,1.10655300172038,0.880474526779805,,,52.6817169764114,46.9929160325888
D01,NIPT017,NIPT017_P3_VIC,12.6481494903564,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,252.962982177734,,,14.6410570144653,10.6586122512817,14495,155,14340,5,149,150,14191,0.278023885543939,,,,,,,,,,,,,,,,,,,,,,4408.1179703251,1099.09557538531,1134.48008530015,,,,,13.6645174026489,11.6326589584351,,,,,,,,,,,,
